p_symbol,last_close,last_volume,avg_volume,pct_change_1_day,pct_change_1_week,pct_change_1_month,pct_change_3_months,pct_change_1_year,sma_5,ema_5,sma_13,ema_13,sma_20,ema_20,sma_34,ema_34,sma_50,ema_50,sma_89,ema_89,sma_200,ema_200,bband_upper,bband_lower,bband_mid,macd,macd_signal,macd_hist,adx,dmi_plus,dmi_minus,rsi,stoch_k,stoch_d,cci,psar,true_range,atr,williams_r,trix,stochrsi_k,stochrsi_d,momentum,candle,p_date
SWANENERGY,63.6,339033,380605.96,-0.93,-0.47,0.87,8.63,4.61,63.84,63.84,63.73,63.71,63.31,63.59,63.3,63.31,63.49,62.98,61.41,62.61,63.85,63.68,65.11,61.51,63.31,0.26,0.23,0.03,60.75,20.77,5.28,50.9,14.14,16.5,-91.17,63.08,1.65,2.61,-69.23,0.08,0,37.46,0.55,NO PATTERN,26-08-2016
SWARAJENG,1126.1,530,7545.62,0.04,-2.93,-4.37,2.36,20.24,1139.08,1135.87,1141.8,1140.59,1140.22,1142.2,1143.68,1142.23,1150.58,1136.09,1133.68,1107.49,1003.91,1031.9,1166.94,1113.51,1140.22,-2.54,-1.32,-1.22,21.16,14.84,15.35,43.48,38.27,39.51,-78.78,1181.66,15,31.95,-72.47,0.08,2.24,9.86,-51.4,NO PATTERN,26-08-2016
SWELECTES,374.3,4719,4912.94,1.2,-0.76,-5.22,-9.14,-18.44,374.73,374.24,376.19,378.06,382.65,381.63,390.58,387.13,394.56,391.28,401.93,396.97,403.98,403.89,401.92,363.38,382.65,-6.74,-6.5,-0.23,17.9,12.4,16.79,39.12,19.49,21,-73.52,383.51,6.05,10.19,-80.94,-0.1,85.44,41.89,-20.6,NO PATTERN,26-08-2016
SYMPHONY,2345.65,74622,18153.26,1.96,2.41,-4.56,2.37,21.57,2312.87,2312.91,2292.13,2308.53,2304.08,2318.52,2352.91,2338.39,2378.7,2351.6,2383.33,2352.68,2296.22,2254.74,2374.68,2233.48,2304.08,-20.25,-27.97,7.72,12.78,22.14,14.99,52.33,54.69,52.9,95.44,2213.85,74.8,57.8,-7.93,-0.06,100,53.56,-112.2,NO PATTERN,26-08-2016
SYNCOM,7.45,71542,196895.3,-1.97,-1.97,-16.76,12.88,-0.67,7.53,7.56,7.73,7.74,7.96,7.88,8.29,7.98,8.23,7.95,7.56,7.83,8.04,7.81,8.77,7.15,7.96,-0.23,-0.17,-0.05,25.5,11.44,22.6,38.88,57.19,55.65,-30.3,8.42,0.35,0.45,-76,0.2,42,70.75,-1.5,NO PATTERN,26-08-2016
SYNDIBANK,73.2,1539022,3671061.7,-2.33,-3.37,-3.24,14.02,-29.51,74.9,74.4,73.79,74.38,74.11,74.48,75.74,74.34,75.08,73.74,71.39,72.59,72.57,75.9,76.95,71.26,74.11,-0.12,-0.18,0.07,11.22,18.65,23.31,45.29,42.64,62.07,-166.67,71.48,2.5,2.3,-48.51,0.15,0,28.05,-2.45,NO PATTERN,26-08-2016
SYNDIBANK-1M,73.75,7407000,13647340,-1.54,-2.96,-2.58,13.03,-29.26,75.15,74.69,74.05,74.65,74.41,74.75,76.01,74.61,75.35,74.01,71.65,72.83,72.75,76.13,77.29,71.53,74.41,-0.12,-0.19,0.07,11.52,17.13,21.32,46.37,38.69,58.99,-154.61,71.61,2.75,2.46,-42.45,0.16,0,27.89,-1.95,,26-08-2016
SYNDIBANK-2M,74,90000,2619360,-2.18,-3.14,-2.82,17.18,-28.12,75.66,75.15,74.4,75.07,74.76,75.15,76.36,74.99,75.77,74.36,71.84,73.12,72.96,76.42,77.97,71.54,74.76,-0.08,-0.17,0.09,9.72,23.49,26.38,46.27,39.74,62.94,-166.67,71.33,1.65,2.01,-44.12,0.16,0,29.56,-2.15,,26-08-2016
SYNGENE,461.9,358419,162076.94,-0.08,9.05,11.18,19.79,25.82,441.61,446.16,426.36,432.09,422.02,427.32,421.73,421.7,417.92,416.7,402.29,407.45,390.96,389.43,451.62,392.42,422.02,8.44,3.77,4.67,24.87,38.22,8.87,74.74,76.72,78.51,95.13,413.36,20,14.8,-23.98,0.13,98.34,99.45,46.45,NO PATTERN,26-08-2016
TAINWALCHM,43.95,3028,7529.1,-0.79,-1.68,-15.97,-3.83,-4.35,44.34,44.47,45.97,46,47.69,47.17,50.09,48.37,51.11,48.54,48.06,47.45,42.69,44.82,53.29,42.09,47.69,-2.05,-1.69,-0.36,35.54,11.67,23.88,29.98,42.51,44.72,-162.42,50.09,2.2,2.94,-77.05,0.1,51.25,74.17,-8.35,NO PATTERN,26-08-2016
TAJGVK,137.05,120776,209731.8,-2.66,-6.19,-3.35,40.85,84.58,142.71,140.25,133.6,137.29,135.85,135.57,134.33,131.4,126.26,126.13,110.47,115.51,95.14,100.39,154.08,117.62,135.85,3.65,3.27,0.38,30.11,22.07,16.03,52.34,50.48,64.64,-64.1,122.96,10.85,10.53,-51.82,0.66,0,32.49,-4.75,Engulfing Line - Bearish,26-08-2016
TAKE,166.9,101225,358625.9,-0.98,-1.82,-3.08,0.63,10.49,166.27,167.41,171.27,170.2,173.95,171.49,173.51,171.92,173.51,170.67,164.16,166.48,161.14,161.96,184.98,162.92,173.95,-2.02,-0.83,-1.2,16.81,14.65,21.84,42.32,33.41,20.74,30.93,180.46,4.15,5.9,-82.67,0.17,74.94,58.31,-5.3,NO PATTERN,26-08-2016
TALBROAUTO,118.95,11878,26647.34,-2.02,-4.11,3.84,13.77,-9.51,121.02,120.64,119.78,119.85,118.27,118.84,116.6,117.21,115.18,115.71,113.46,113.27,109.51,114.34,125.52,111.03,118.27,1.92,1.88,0.04,33.41,25.65,15.28,52.16,25.38,31.73,-91.84,115.15,4.35,4.23,-52.27,0.15,0,15.57,4.4,NO PATTERN,26-08-2016
TALWALKARS,259.7,54055,134856.72,-1.96,2.85,9.6,19.05,-3.74,263.23,260.96,251,253.28,244.64,248.26,237.86,241.57,233.8,236.44,223.38,229.98,227.01,234.07,271.44,217.84,244.64,9.14,7.15,2,39.72,28.31,10.81,62.33,60.24,65.5,-52.19,246.14,8.7,10.59,-28.76,0.23,0,50.67,22.75,NO PATTERN,26-08-2016
TANLA,32.15,296043,281025.9,-2.87,-1.38,-7.35,-2.28,0.16,33.09,32.85,32.92,33.22,33.61,33.59,34.53,34.18,35.26,34.65,35.77,35.28,37.53,35.05,35.94,31.29,33.61,-0.7,-0.71,0.01,12.11,23.31,19.26,39.58,26.23,41.19,-114.35,35.87,1.4,1.61,-85.86,-0.13,0,36.13,-2.55,NO PATTERN,26-08-2016
TANTIACONS,15.95,4383,17371.28,0.95,2.57,-7.8,1.27,-35.29,16.13,15.96,15.77,15.98,16.02,16.11,16.61,16.33,16.82,16.51,16.71,17,19.15,18.5,17.05,14.99,16.02,-0.25,-0.31,0.06,13.59,16.73,12.18,46.7,50.73,60.59,-120.1,16.96,0.75,1.07,-42,-0.09,28.55,54.97,-1.35,NO PATTERN,26-08-2016
TARAJEWELS,41.7,102030,114535.74,2.46,18.97,10.32,23.92,-22.85,41.3,40.6,37.76,38.78,37.33,38.15,37.48,37.63,37.14,37.5,37.32,38.07,41.15,39.92,42.22,32.45,37.33,1.07,0.37,0.7,24.82,24.84,11.14,64.44,69.95,73.17,5.56,35.92,1.8,2.37,-24.34,-0.02,43.39,72.78,3.9,NO PATTERN,26-08-2016
TARAPUR,5.5,12713,11507.96,0,-1.79,-21.43,2.8,-7.56,5.57,5.56,5.76,5.76,6.04,5.86,6.08,5.88,5.84,5.83,5.55,5.74,5.86,5.76,7,5.08,6.04,-0.15,-0.06,-0.09,17.55,14.15,21.85,39.95,44.05,47.51,-149.12,6.17,0.6,0.48,-78.38,0.28,0,0,-1.5,NO PATTERN,26-08-2016
TARMAT,46.7,14670,22659.38,-3.41,-0.32,12.26,49.68,0,46.8,46.75,45.31,45.55,44.16,44.81,43.37,43.55,43.31,42.12,38.73,39.04,31.64,33.78,49.69,38.63,44.16,1.41,1.15,0.26,36.75,26.23,10.35,55.99,52.66,58.08,-8.44,43.74,4.2,3.94,-37.62,0.47,6.9,68.97,5.1,Doji,26-08-2016
TATACHEM,565.3,1813291,796956.84,2.26,3.92,23.39,30.72,20.56,552.12,551.69,522.78,527.58,502.86,512.67,483.57,492.69,466.38,477.23,445.75,453.14,408.19,429.93,575.75,429.96,502.86,27.19,21.26,5.93,49.88,39.33,6.35,75.4,84.09,84.87,92.35,498.29,20.55,18.14,-3.85,0.34,100,71.65,107.15,Engulfing Line - Bullish,26-08-2016
TATACHEM-1M,567.95,4803000,2647908,2.88,4.14,23.68,30.16,20.88,552.84,552.71,523.76,528.48,503.42,513.53,484.25,493.56,467.29,478.15,446.93,454.14,409.27,430.95,576.77,430.06,503.42,27.24,21.28,5.96,46.57,40.74,5.76,75.46,83.2,84.41,115.26,513.22,20.9,17.31,-4.31,0.33,100,66.45,108.75,,26-08-2016
TATACHEM-2M,573,21000,572940,2.79,4.26,26.66,37.03,17.43,557.22,557.19,526.71,531.65,506.42,515.64,483.03,494.31,466.18,478.1,446.22,453.67,411.3,431.28,581,431.83,506.42,29.16,23.01,6.15,51.48,49.14,7.07,76.65,87.64,85.67,112.39,529.48,15.6,15.17,-0.04,0.35,100,68.43,120.6,,26-08-2016
TATACOFFEE,127.8,625537,1766908.64,-2.63,-1.96,8.4,45.56,25.17,129.93,129.21,125.91,126.28,122.97,124,120.02,119.94,115.62,115.96,104.61,109.2,97.11,101.15,134.67,111.27,122.97,4.44,4.06,0.38,37.99,30.45,14.02,58.4,55.45,67.37,-44.99,118.7,4.75,5.08,-44.89,0.47,0,42.2,9.9,NO PATTERN,26-08-2016
TATACOMM,524.5,1799339,786948.66,4.32,3.88,15.89,14.17,27.26,505.94,508.09,492.1,493.95,477.52,486.35,471.95,477.36,469.71,469.88,455.9,455.24,422.51,436.58,526.44,428.6,477.52,13.45,9.15,4.3,38.14,34.78,7.32,72.21,67.14,60.79,166.67,474.58,26.5,17.19,-5.7,0.15,100,59.69,71.9,NO PATTERN,26-08-2016
TATACOMM-1M,528.75,6276200,2224474,5.24,4.38,16.53,14.2,27.73,507.41,510.06,493.82,495.69,479.62,487.95,472.8,478.73,470.48,471.13,457.07,456.38,423.64,437.49,527.84,431.41,479.62,13.72,9.45,4.27,38.43,35.72,7.12,72.51,67.15,60.8,166.67,476.33,30.5,17.08,-4.81,0.15,100,48.48,75,,26-08-2016
TATACOMM-2M,526.75,9800,419692,3.89,3.37,14.7,19.31,0,509.99,511.85,496.18,498.23,482.65,490.81,479.55,481.08,472.04,472.12,449.03,455.45,423.08,431.75,530.6,434.71,482.65,13.38,9.44,3.95,35.36,41.17,10.85,69.22,72.61,63.01,166.67,484.98,19.7,14.13,0,0.21,100,61.25,67.5,,26-08-2016
TATAELXSI,1609.9,162861,264746.72,-0.02,-0.5,-3.48,-12.84,-24.59,1618.15,1618.06,1638.15,1631.47,1642.85,1640.68,1651.75,1660.56,1680.57,1684.83,1758.01,1735.75,1865.79,1805.43,1704.29,1581.41,1642.85,-18.78,-17.5,-1.28,25.33,14.14,22.79,40.27,26.31,26.15,-88.42,1733.06,26.9,37.26,-94.99,-0.19,0,33.33,-58.1,NO PATTERN,26-08-2016
TATAELXSI-1M,1621.05,237600,491652,0.57,-0.1,-2.88,-13.02,0,1622.13,1623.57,1643.16,1636.72,1649.75,1645.91,1656.21,1665.54,1684.25,1689.33,1763.94,1748.39,,,1713.09,1586.41,1649.75,-18.7,-17.27,-1.43,28.27,14.07,25.1,42.15,32.06,28.57,-51.72,1736.67,33.5,38.74,-89.77,-0.19,65.57,53.12,-48.1,,26-08-2016
TATAELXSI-2M,1640,1200,159768,1.01,0.42,1.05,-10.29,0,1635.16,1637.43,1655,1648.56,1659.78,1657.52,1670.08,1677.54,1697.95,1701.94,1780.66,1766.25,,,1718.69,1600.86,1659.78,-18.49,-18.11,-0.38,14.57,66.58,69.7,44.72,41.27,33.29,27.96,948.39,21.4,70.24,-80.82,-0.19,100,64.85,17,,26-08-2016
TATAGLOBAL,139.9,1468343,2147469.86,-0.39,-0.96,1.78,19.27,4.29,139.72,139.87,139.2,139.24,139.36,138.49,136.76,136.61,134.32,134.49,128.24,130.96,126.7,129.38,143.3,135.42,139.36,1.61,1.85,-0.24,30.23,24.95,11.34,55.88,36.72,42.87,-22.41,137.34,2.8,3.77,-63.11,0.23,61.25,56.52,2.45,NO PATTERN,26-08-2016
TATAGLOBAL-1M,141,6624000,8539450,0.36,-0.49,2.58,19.39,4.95,140.15,140.4,139.65,139.56,139.28,138.72,136.84,136.81,134.54,134.71,128.59,131.23,127.03,129.65,143.83,134.72,139.28,1.75,1.89,-0.15,30.45,26.16,9.93,57.63,44.01,47.24,35.62,138.72,2.95,3.85,-58.62,0.22,100,66.28,3.55,,26-08-2016
TATAGLOBAL-2M,141.25,27000,3153150,-0.35,-0.91,3.78,18.05,5.65,141.04,141.18,140.53,140.33,140.17,139.33,136.78,137.2,134.56,135.01,128.84,131.51,127.57,130.11,144.54,135.8,140.17,2.04,2.24,-0.2,27.32,30.78,12.99,57.03,38.97,45.04,20.14,135.87,2.4,3.55,-57.89,0.22,63.76,57.03,5.15,,26-08-2016
TATAINVEST,558.75,54168,45208.04,-1.18,7.44,10.9,6.86,-3.46,546.29,549.02,522.97,530.23,514.72,523.35,512.5,517.67,512.32,514.9,511.59,512.28,513.23,520.5,559.37,470.07,514.72,11.53,4.56,6.97,27.47,42.75,8.65,71.08,60.73,65.39,46.27,518.09,17.4,16.1,-40.96,0.01,55.37,78.37,54.9,NO PATTERN,26-08-2016
TATAMETALI,443.55,296639,1258841.26,-0.43,-0.35,-3.31,69.98,299.59,447.77,444.84,434.65,438.82,433.49,432.78,421.5,415.42,400.2,390.69,314.12,333.57,193.38,240.83,459.22,407.76,433.49,13.44,14.89,-1.46,22.81,24.49,14.7,57.93,48.03,62.55,-98.3,479.94,10,21.63,-29.9,1.07,0,29.93,-15.2,NO PATTERN,26-08-2016
TATAMOTORS,503.75,16347856,7752264.96,2,-1.23,-1.24,24.72,44.51,500.78,501.64,506.25,503.69,504.78,502.42,501.15,495.8,488.81,485.74,456.97,461.94,406.05,421.84,522.74,486.82,504.78,3.63,6.29,-2.66,10.6,21.93,21.89,52.46,30.26,20.79,0.35,521.97,29.35,13.59,-51.5,0.32,99,33,-6.35,Engulfing Line - Bullish,26-08-2016
TATAMOTORS-1M,506.4,58858500,18931080,2.5,-1.05,-0.67,24.61,44.98,501.83,503,507.78,505.13,506.76,503.92,502.58,497.29,490.19,487.17,458.16,463.22,406.98,422.73,524.81,488.72,506.76,3.56,6.3,-2.74,12.13,24.41,23.05,53.08,29,20.02,34.67,522.5,30.8,13.32,-50.14,0.32,100,33.33,-3.4,,26-08-2016
TATAMOTORS-2M,511.35,454500,3628020,2.88,-0.66,-0.27,25.59,45.85,505.41,506.72,510.84,508.44,509.92,507.08,505.49,500.24,492.86,489.94,460.45,465.67,408.71,424.54,527.44,492.39,509.92,3.83,6.46,-2.63,12.29,25.22,23.86,54.15,31.21,20.83,36.5,525.14,29.9,12.77,-44.21,0.32,100,33.33,-1.4,,26-08-2016
TATAMOTORS-3M,515,7500,42060,3.02,-0.62,0.25,31.85,0,508.77,510.17,513.97,511.66,513.59,509.63,505.05,501.06,492.88,489.06,455.6,462.74,407.76,420,531.32,495.85,513.59,5.3,8.3,-3,13.99,35.93,29.44,54.65,27.81,19.19,102.5,527.19,26.25,11.45,-45.37,0.38,100,33.33,1.3,,26-08-2016
TATAMTRDVR,329.55,3477685,2285522.38,3.31,-2.46,-0.33,21.29,35.31,326.22,326.99,331.33,328.66,329.27,327.64,325,323.75,317.74,318.88,306.36,308.32,285.61,288.4,342.38,316.17,329.27,2.57,4.43,-1.85,11.05,23.44,21.59,52.84,26.04,18.6,2.95,341.14,23.7,9.7,-45.53,0.22,82.81,27.6,-1.1,Engulfing Line - Bullish,26-08-2016
TATAMTRDVR-1M,330.85,12327000,5983404,3.73,-2.07,0.12,20.68,35.87,326.7,327.53,331.87,329.23,330.2,328.27,325.64,324.44,318.43,319.63,307.3,309.12,286.38,289.15,343.11,317.28,330.2,2.47,4.34,-1.87,11.75,26.15,22.2,53.32,25.16,18.09,24.93,341.38,24.35,9.5,-44.51,0.22,86.83,28.94,0.4,,26-08-2016
TATAMTRDVR-2M,337.95,21000,1645812,5.07,-0.63,1.62,23.79,39.39,330.02,331.46,334.12,331.99,332.18,330.68,327.59,326.57,320.3,321.57,308.99,310.79,287.66,290.59,345.71,318.64,332.18,3.04,4.51,-1.47,11.61,28.38,26.42,56.21,32.42,21.08,86.72,343.17,19.35,8.53,-27.85,0.22,100,33.33,5.4,,26-08-2016
TATAPOWER,75.75,4446656,5428540.58,0.13,-2.95,6.62,4.34,11.23,75.94,75.97,76.03,75.53,74.5,74.95,73.33,74.21,73.43,73.58,72.88,72.08,67.57,69.38,79.16,69.84,74.5,1.03,0.97,0.06,24.81,18.21,14.9,54.71,40.19,37.89,-49.78,78.94,1.3,2.14,-41.98,0.07,25.43,25.13,4.7,NO PATTERN,26-08-2016
TATAPOWER-1M,75,12285000,12882260,-0.86,-4.03,5.34,2.25,10.13,75.85,75.75,76.07,75.52,74.68,75.01,73.49,74.31,73.48,73.69,73.07,72.22,67.76,69.55,79,70.36,74.68,0.93,0.96,-0.03,25.52,19.06,18.37,51.54,35.15,37.18,-103.29,78.98,1.45,2.08,-54.55,0.07,0,13.18,3.8,,26-08-2016
TATAPOWER-2M,75.45,45000,4303800,0.8,-2.52,5.3,3.93,10.15,75.33,75.38,75.39,74.98,73.97,74.49,73.25,73.87,73.17,73.33,72.87,71.99,67.84,69.53,78.36,69.58,73.97,0.87,0.8,0.07,21.48,20.42,17.19,55.25,41.96,39.37,-28.54,78.28,1.1,1.89,-39.87,0.06,35.5,25.03,3.8,,26-08-2016
TATASPONGE,616.4,269580,543453.94,-0.5,-0.28,-3.24,3.48,7.23,618.35,615.87,602.99,609.26,598.54,608.31,612.18,608.35,616.01,605.13,602.49,587.82,518.43,545.1,632.89,564.2,598.54,1.19,-2.54,3.74,16.72,25.17,14.85,53.31,35.38,45.18,-43.78,567.12,17.7,23.74,-45,0.07,18.51,52.63,-20.65,NO PATTERN,26-08-2016
TATASTEEL,369.45,4311789,7122864.76,-0.77,-5.79,1.76,12.09,46.4,379,376.58,379.55,377.58,375.45,374.58,368.96,367.48,354.73,360.21,345.66,344.83,298.96,306.57,396.3,354.6,375.45,6.36,8.48,-2.12,18.57,20.89,22.7,48.95,9.08,23.47,-107.31,394.17,8.65,10.66,-76.02,0.26,0,0,6.4,NO PATTERN,26-08-2016
TATASTEEL-1M,372.45,17492000,26369360,-0.11,-5.41,4.75,12.22,47.65,380.1,378.09,380.88,378.61,376.91,375.08,367.25,367.25,353.02,359.68,345.27,344.29,298.85,306.28,397.15,356.67,376.91,7.35,9.54,-2.19,20.04,20.58,21.2,51.02,9.37,24.02,-97.38,395.37,8.05,10.46,-70.69,0.26,0,0,16.9,,26-08-2016
TATASTEEL-2M,374.25,212000,4211880,-0.21,-5.43,4.64,14.55,47.57,382.47,380.27,383.12,380.81,379.07,377.1,369.28,368.72,353.25,360.62,344.9,344.64,298.86,306.43,399.56,358.58,379.07,7.76,10.11,-2.35,20.77,21.34,21.49,51.04,9.79,24.66,-95.34,397.75,7.6,10.28,-73.28,0.29,0,0,16.6,,26-08-2016
TATASTEEL-3M,376.75,2000,40800,-0.34,-5.58,3.45,17.02,49.42,384.42,382.55,384.78,382.69,380.6,378.69,369.15,369.82,353.66,361.26,345.14,344.39,297.3,304.82,402.59,358.62,380.6,8.32,10.64,-2.32,20.99,29.88,27.96,51.82,6.14,19.32,-104.56,398.54,1.3,7.97,-72.01,0.3,0,0,12.55,,26-08-2016
TBZ,67.4,93495,269905.62,-1.1,-1.17,-6.97,6.39,-52.37,68.49,68.03,67.88,68.28,68.59,68.61,69.67,68.93,70.04,68.85,68.53,69.15,72.31,80.88,71.59,65.59,68.59,-0.57,-0.59,0.02,14.24,15.43,19.09,43.9,33.04,50.27,-143.36,72.01,2.5,2.23,-72.73,0.06,0,19.47,-5.05,NO PATTERN,26-08-2016
TCI,195.15,160594,144023.32,-46.97,-44.35,-43.99,-29.47,-36.3,326.23,304.4,337.42,331.31,346.08,337.02,347.4,337.4,337.01,332.37,311.04,318.64,290.38,299.09,418.93,273.23,346.08,-8.42,1.61,-10.03,24.26,12.76,56.09,21.29,52.69,56.64,-166.67,374.95,178,26.35,-97.22,0.35,0,66.67,-153.3,NO PATTERN,26-08-2016
TCIDEVELOP,350.35,359,841.66,0.81,-0.04,-1.37,5.12,5.23,351.29,350.64,354.65,353.58,357.48,355.19,363.05,355.27,355.24,353.1,347.42,345.79,320.99,326.14,375.21,339.76,357.48,-2.37,-1.05,-1.32,38.23,32.11,11.21,46.82,24.67,30.3,49.93,392.7,17.4,17.39,-85.86,0.13,38.25,22.25,-4.85,Doji,26-08-2016
TCIFINANCE,22.9,8637,42236.72,-2.55,-7.66,-9.13,19.27,-37.6,23.69,23.62,24.4,24.23,24.84,24.42,24.84,24.34,24.39,24.02,22.41,23.62,24.68,25.89,26.78,22.89,24.84,-0.25,0.03,-0.29,19.74,17.58,21.51,39.68,9.35,8.6,-102.08,26.75,1.25,1.36,-98.61,0.3,0,0,-2.3,NO PATTERN,26-08-2016
TCS,2524.95,625157,1214060.5,-1.02,-3.02,-2.04,-1.85,-7.88,2559.56,2562.16,2625.39,2597.53,2638.18,2601.87,2584.62,2593.87,2571.76,2581.32,2558.47,2552.52,2456.26,2516.25,2752.12,2524.25,2638.18,-3.9,15.57,-19.46,20.3,16.47,30.77,40.69,19.7,24.95,-114.97,2724.28,55.35,53.16,-96.59,0.07,0,18.03,-52.6,NO PATTERN,26-08-2016
TCS-1M,2544.85,898000,1687107,-0.16,-2.54,-1.2,-0.9,-7.14,2566.46,2570.85,2631.9,2604.62,2647.22,2608.3,2588.04,2599.22,2574.89,2585.97,2562.15,2556.45,2459.58,2519.68,2760.7,2533.74,2647.22,-2.61,16.74,-19.35,21.2,16.71,31.15,41.77,22.73,26.17,-69.89,2715.55,49.7,50.68,-92.49,0.08,4.15,16.45,-31,,26-08-2016
TCS-2M,2551.45,7250,508760,-0.71,-2.91,-1.41,-0.98,-7.33,2581.79,2584.7,2646.33,2619.19,2661.97,2622.54,2601.62,2612.35,2586.44,2597.88,2568.94,2566.65,2468.3,2529.42,2774.45,2549.49,2661.97,-1.83,18.01,-19.84,23.09,18.64,32.88,40.99,27.75,29.22,-90.35,2695.76,39.15,46.58,-90.28,0.08,0,15.43,-36.45,,26-08-2016
TCS-3M,2560,250,2695,-0.6,-2.63,1.09,3.77,0,2590.69,2592.22,2648.96,2621.94,2654.28,2621.47,2592.3,2603.85,2581.36,2580.77,2503.8,2544.47,2503.87,2508.23,2769.15,2539.41,2654.28,5.64,24.57,-18.93,14.3,34.39,42.84,43.87,15.18,23.68,-111.35,2741.77,15.5,42.77,-98.09,0.14,0,9.05,27.6,,26-08-2016
TDPOWERSYS,198.05,6271,14856.66,-0.78,-1,-20.67,-9.98,-29.61,199.12,199.85,205.46,207.49,217.88,213.88,231.3,220.98,230.54,224.33,228.12,228.55,243.84,246.1,259.65,176.12,217.88,-11.26,-9.58,-1.68,48.06,6.17,21.08,27.5,26.57,21.41,-26.62,206.87,7.4,10.26,-90.2,-0.03,43.43,61.7,-51.6,NO PATTERN,26-08-2016
TEAMLEASE,1123.55,4050,39814.1,-0.57,5.52,6.91,19.5,0,1106.75,1110.57,1091.98,1093.02,1084.54,1083.62,1066.74,1065.02,1040.45,1046.98,987.88,1022.79,,,1148.25,1020.83,1084.54,18.88,16.59,2.29,28.79,24.18,11.4,61.24,84.49,84.57,55.92,1156.17,33.65,46.29,-36.24,0.25,86.76,95.59,72.65,NO PATTERN,26-08-2016
TECHM,459.95,857182,1471768.54,0.4,-2.8,-8.79,-14.17,-18.22,463.45,464.01,477.75,474.27,484.18,480.59,492.89,488.68,500.94,493.16,501.93,496.14,496.37,506.73,514.74,453.61,484.18,-11.5,-8.94,-2.55,28.4,7.22,26.09,30.19,21.46,19.78,-97.95,482.87,6.7,11.28,-91.88,-0.07,48.16,29.46,-44.3,NO PATTERN,26-08-2016
TECHM-1M,461.85,1716000,2549232,0.71,-2.37,-6.29,-14.58,-18.14,464.02,464.87,478.48,474.69,485.38,480.35,489.6,487.54,497.89,491.74,500.95,494.94,496.48,506.38,517.05,453.72,485.38,-10.26,-7.55,-2.71,29.41,7.63,25.81,31.29,20.8,18.03,-81.1,490.59,7.05,10.69,-90,-0.07,93,37.26,-31,,26-08-2016
TECHM-2M,465.6,5500,688490,0.89,-2.27,-6.06,-12.52,-17.9,467.22,468.15,481.52,477.77,488.38,483.19,492.55,489.65,498.33,493.17,500.57,495.74,497.58,507.38,519.9,456.87,488.38,-9.7,-6.85,-2.85,24.33,10.53,30.42,33.38,24.52,19.4,-69.47,492.39,5.85,9.75,-86.8,-0.05,100,39.14,-30.05,,26-08-2016
TECHNO,632.9,9076,41988.3,-1.09,-2.54,-1.79,16.64,12.09,635.54,637.44,649.33,643.7,655.6,642.02,634.6,630.94,611.55,616.82,576.92,590.39,540,558.56,688.99,622.2,655.6,5.59,11.97,-6.38,28.08,18.5,17.95,48.13,36.03,30.33,-40.12,679,44.7,26.37,-82.89,0.36,21.23,26.4,-11.55,NO PATTERN,26-08-2016
TECHNOFAB,189.9,3386,12993.58,-1.63,1.42,-4.4,28.66,15.37,191.26,191.15,191.13,192.3,193.69,193.72,199.13,194.18,198.64,191.9,180.06,184.65,169.14,174.9,203.34,184.04,193.69,-2.26,-2.04,-0.22,13.22,18.21,13.27,44.65,64.32,61.2,77.39,185.2,11.75,8.8,-81.01,0.26,30.83,73.39,-8.75,NO PATTERN,26-08-2016
TEXINFRA,40.2,74288,74308.22,-2.19,9.24,9.54,29.89,22.56,39.88,39.82,37.77,38.43,37.34,37.8,36.69,36.97,36.41,36.25,33.96,35.18,34.78,34.69,40.69,33.99,37.34,1.13,0.71,0.42,20.6,34.29,11.64,65.22,69.12,68.89,40.65,36.03,2,1.68,-39.29,0.24,28.06,69.34,3.5,NO PATTERN,26-08-2016
TEXMOPIPES,29.25,35719,142919.1,0.86,-1.52,-7.87,-14.47,83.96,29.18,29.27,30.1,29.94,30.52,30.38,31.55,30.82,31.3,30.89,31.81,30.04,25.02,25.26,33.27,27.78,30.52,-0.76,-0.57,-0.19,18.86,13.73,21,41.07,29.73,24.59,11.63,33.15,0.95,1.69,-85.82,0.04,66.3,35.15,-2.5,NO PATTERN,26-08-2016
TEXRAIL,108.15,193952,355325.6,-0.78,4.95,3.84,5.36,-8.89,108.41,107.64,104.13,105.23,103.06,103.86,100.98,102.28,99.3,101.73,100.63,103.23,116.35,111.35,109.96,96.16,103.06,2.45,1.79,0.66,36.15,30.55,9.65,64.52,59.26,67.48,4.64,100.5,3.2,3.35,-33.1,0.01,0,46.12,4,NO PATTERN,26-08-2016
TFCILTD,44.25,283370,490341.28,-1.23,-6.45,6.88,24.47,-25.69,45.04,44.9,46.15,45.1,45.05,44.69,43.4,43.75,42.04,43.06,41.19,42.84,46.39,46.13,49.7,40.39,45.05,0.87,1.23,-0.36,36.43,28.03,16.2,50.21,4.73,12.53,-93.13,49.93,1.3,1.88,-97.81,0.21,0,0,2.85,NO PATTERN,26-08-2016
TFL,9,800,4978.3,-2.7,0.56,-6.74,7.14,0,9.16,9.13,9.13,9.14,9.14,9.17,9.26,9.19,9.38,9.16,8.85,8.97,8.37,8.34,9.57,8.72,9.14,-0.05,-0.05,0,12.44,14.44,20.25,46.34,60,66.01,-29.84,8.29,0.25,0.69,-58.33,0.08,12.15,56.97,-0.65,NO PATTERN,26-08-2016
