"p_symbol","last_close","last_volume","avg_volume","pct_change_1_day","pct_change_1_week","pct_change_1_month","pct_change_3_months","pct_change_1_year","sma_5","ema_5","sma_13","ema_13","sma_20","ema_20","sma_34","ema_34","sma_50","ema_50","sma_89","ema_89","sma_200","ema_200","bband_upper","bband_lower","bband_mid","macd","macd_signal","macd_hist","adx","dmi_plus","dmi_minus","rsi","stoch_k","stoch_d","cci","psar","true_range","atr","williams_r","trix","stochrsi_k","stochrsi_d","momentum","candle","p_date"
"CANBK-2M","273.05","342000.00","2487720.00","-1.44","2.57","8.94","39.45","-4.23","271.63","272.33","265.94","266.59","261.47","262.29","255.73","253.95","244.29","245.44","220.49","232.28","213.68","234.73","279.30","243.63","261.47","8.56","8.09","0.47","21.27","32.30","19.21","62.64","78.04","73.67","38.86","253.67","8.45","8.55","-20.62","0.50","40.39","75.66","22.40","","2016-09-01"
"CANBK-3M","271.90","3000.00","43920.00","-1.65","1.99","12.43","53.66","0.00","268.41","269.59","262.90","263.83","258.98","259.39","252.91","250.59","238.83","241.89","217.92","230.57","222.50","234.02","276.54","241.42","258.98","8.90","8.66","0.24","25.80","50.57","25.77","62.66","80.64","66.66","45.34","258.04","4.55","6.64","-16.19","0.52","50.73","77.38","30.05","","2016-09-01"
"CANDC","19.30","1948135.00","136661.58","18.77","22.54","47.33","114.44","43.49","16.19","16.79","15.39","15.80","15.18","15.44","14.84","14.98","14.95","14.50","12.89","13.67","12.34","13.46","17.61","12.74","15.18","0.64","0.34","0.30","31.41","38.28","8.84","73.92","53.78","30.91","166.67","14.28","3.25","1.33","-3.08","0.43","100.00","66.67","6.20","NO PATTERN","2016-09-01"
"CANFINHOME","1508.80","40705.00","52688.72","1.17","1.57","7.39","25.95","107.20","1494.02","1493.09","1463.74","1465.63","1446.12","1441.46","1388.71","1397.54","1327.52","1357.96","1268.13","1288.21","1137.48","1149.24","1517.39","1374.85","1446.12","47.50","47.40","0.10","37.03","26.03","9.35","75.27","76.99","77.52","153.63","1424.87","24.65","35.50","-6.37","0.37","100.00","64.67","103.80","NO PATTERN","2016-09-01"
"CANTABIL","68.85","3863.00","29422.80","-2.06","-4.71","-6.20","-8.63","18.40","70.54","70.37","71.52","71.62","72.77","72.34","74.04","73.34","74.61","73.96","75.74","74.09","71.33","70.52","77.64","67.91","72.77","-1.33","-1.08","-0.25","15.62","15.50","21.06","36.02","16.08","20.47","-145.58","78.29","2.65","3.37","-89.44","-0.08","0.00","0.00","-4.55","NO PATTERN","2016-09-01"
"CAPF","706.70","170693.00","264859.24","0.97","-0.46","-3.09","25.26","102.70","694.64","700.88","708.17","702.81","704.72","699.58","697.11","684.04","661.30","661.72","598.54","611.57","487.67","522.18","737.94","671.50","704.72","8.99","14.24","-5.25","33.62","23.19","17.80","54.70","46.44","27.71","135.86","718.77","11.10","25.30","-49.19","0.54","100.00","59.94","-22.50","Shooting Star - Bearish","2016-09-01"
"CAPLIPOINT","1188.00","8274.00","14210.56","-1.43","-3.20","-3.74","21.70","-6.84","1210.86","1205.41","1205.45","1204.98","1201.12","1195.91","1178.83","1171.11","1132.67","1145.25","1063.23","1112.84","1112.04","1156.97","1264.34","1137.90","1201.12","20.19","26.04","-5.85","19.06","20.78","18.82","50.87","11.55","21.43","-127.42","1140.89","37.00","44.07","-44.13","0.34","0.00","0.00","-46.20","NO PATTERN","2016-09-01"
"CARBORUNIV","271.45","69068.00","298749.92","-0.98","-1.51","4.44","21.37","60.91","271.85","272.28","272.27","270.60","268.08","267.67","261.34","261.06","252.66","253.66","235.50","238.54","203.32","212.95","282.55","253.62","268.08","6.09","7.03","-0.94","50.35","31.39","10.47","57.76","25.73","20.58","-14.85","282.67","5.55","8.23","-53.83","0.41","7.42","24.46","11.55","NO PATTERN","2016-09-01"
"CAREERP","106.10","46888.00","44780.00","0.14","-1.26","-6.89","-1.12","-11.62","106.46","106.56","107.72","107.91","109.09","108.97","111.87","110.32","112.61","111.09","112.32","112.26","117.51","117.51","114.48","103.70","109.09","-1.92","-1.70","-0.21","12.68","24.97","20.45","36.03","21.12","17.98","41.35","114.25","4.50","3.11","-89.00","-0.04","23.20","14.40","-7.85","Doji","2016-09-01"
"CARERATING","1240.25","100414.00","106824.86","-0.71","4.10","16.75","25.79","2.43","1241.71","1233.90","1209.71","1203.74","1176.25","1176.15","1105.10","1133.49","1065.68","1103.03","1035.79","1072.57","1081.99","1109.65","1290.05","1062.45","1176.25","52.16","50.49","1.67","57.10","39.49","6.80","67.16","48.06","51.19","15.38","1210.10","26.05","41.52","-32.80","0.29","9.86","15.88","177.90","NO PATTERN","2016-09-01"
"CASTEXTECH","10.50","2393803.00","3724015.18","-4.98","-3.67","-16.67","76.47","-86.58","10.64","10.74","11.03","11.10","11.44","11.30","12.38","11.20","11.00","10.80","9.10","10.65","10.39","18.73","12.87","10.00","11.44","-0.27","-0.08","-0.19","20.65","25.15","32.13","42.80","56.39","40.58","14.18","11.99","0.70","0.68","-78.26","0.90","45.36","74.29","-2.10","Evening Star - Bearish","2016-09-01"
"CASTROLIND","463.50","3064010.00","1138443.38","3.68","8.87","8.03","24.28","5.88","437.91","442.52","423.97","429.80","420.61","425.18","420.19","418.91","410.45","413.63","400.91","407.28","405.19","414.32","448.67","392.56","420.61","8.46","4.68","3.78","24.77","39.20","11.07","78.51","78.21","73.53","140.32","408.72","27.35","13.72","-13.97","0.15","100.00","93.83","34.45","NO PATTERN","2016-09-01"
"CASTROLIND-1M","466.55","8069600.00","3272686.00","3.49","9.43","9.56","24.02","6.63","440.90","445.19","424.73","431.19","420.99","426.11","420.43","419.52","410.89","414.17","401.74","407.78","405.79","415.03","451.55","390.42","420.99","9.22","4.92","4.30","18.01","35.56","15.81","78.74","84.85","84.21","137.19","403.24","26.65","14.43","-12.41","0.15","100.00","100.00","40.70","","2016-09-01"
"CASTROLIND-2M","474.55","42000.00","997024.00","5.46","11.84","11.42","25.39","0.00","443.62","448.66","427.13","433.82","423.81","428.52","422.07","421.63","412.37","416.15","403.41","410.17","410.97","419.44","455.11","392.50","423.81","9.63","5.16","4.48","24.71","46.43","11.99","77.87","92.51","90.67","127.06","408.29","26.00","12.02","-1.95","0.15","100.00","100.00","48.65","","2016-09-01"
"CCCL","4.00","66421.00","143936.68","-1.23","2.56","8.11","31.15","-1.23","3.92","3.95","3.94","3.94","3.96","3.93","3.93","3.88","3.82","3.84","3.62","3.85","4.31","4.04","4.15","3.78","3.96","0.03","0.04","-0.01","21.27","29.16","14.99","54.52","50.95","46.98","118.47","3.70","0.45","0.26","-60.00","0.20","71.79","57.26","0.30","NO PATTERN","2016-09-01"
"CCHHL","12.20","63140.00","101630.66","0.00","-4.31","-2.40","3.39","32.61","12.43","12.39","12.62","12.52","12.47","12.58","12.79","12.64","12.83","12.63","12.47","12.48","12.34","12.06","13.01","11.93","12.47","-0.11","-0.08","-0.02","24.56","14.15","11.89","40.01","10.92","17.41","-101.14","13.38","0.50","0.59","-92.31","0.05","0.00","0.00","-0.30","NO PATTERN","2016-09-01"
"CCL","271.55","23855.00","121299.52","-0.37","-3.33","6.41","15.68","24.94","273.44","273.27","273.77","272.24","269.68","269.62","262.48","264.37","257.78","258.70","246.06","246.88","217.42","231.80","283.64","255.73","269.68","5.24","6.02","-0.78","22.60","25.31","13.41","58.29","10.95","14.16","-45.68","284.22","9.15","7.54","-47.22","0.28","0.00","0.91","16.35","Engulfing Line - Bearish","2016-09-01"
"CEATLTD","891.30","487057.00","572828.04","-0.21","3.69","3.88","-2.41","-12.74","891.54","889.47","875.63","881.56","880.60","879.20","877.74","878.79","866.51","884.55","905.61","908.08","969.87","965.42","919.79","841.41","880.60","3.76","0.86","2.91","11.95","27.51","22.02","54.10","69.63","78.77","24.39","842.46","25.65","24.98","-32.03","-0.11","51.49","71.88","33.25","NO PATTERN","2016-09-01"
"CEATLTD-1M","898.45","1715700.00","1602916.00","-0.03","4.51","4.11","-2.38","-12.26","897.75","894.94","878.46","885.44","883.62","882.62","880.46","881.88","869.31","887.40","907.95","910.38","971.16","967.18","926.60","840.64","883.62","4.51","0.98","3.53","12.87","26.99","21.36","55.12","69.35","79.55","28.70","841.76","24.90","25.46","-28.71","-0.11","54.69","74.61","35.50","","2016-09-01"
"CEATLTD-2M","900.00","5600.00","291046.00","-0.33","3.85","3.96","-2.42","-20.23","900.24","898.26","883.23","889.49","887.99","886.85","884.97","886.11","873.68","891.45","911.13","913.93","973.49","970.81","930.58","845.40","887.99","4.25","1.03","3.22","9.69","37.41","29.44","54.21","77.74","86.47","20.51","681.29","21.40","21.71","-24.74","-0.11","54.99","73.37","34.30","","2016-09-01"
"CEBBCO","13.85","69612.00","89677.56","-1.07","-1.42","-6.73","-4.15","-14.51","14.13","14.05","14.19","14.22","14.29","14.38","14.87","14.68","15.09","15.00","15.80","15.76","18.65","17.42","14.87","13.70","14.29","-0.32","-0.33","0.02","14.35","17.14","14.66","39.87","9.03","25.16","-103.86","15.20","0.45","0.72","-93.10","-0.23","0.00","17.74","-1.00","NO PATTERN","2016-09-01"
"CELEBRITY","11.15","223788.00","552871.90","-4.29","-4.29","-13.90","3.24","-20.36","11.47","11.50","11.73","11.79","11.97","11.98","12.77","12.07","12.25","11.91","10.95","11.54","11.38","11.84","13.01","10.93","11.97","-0.31","-0.21","-0.10","11.27","20.12","21.68","41.39","36.37","35.69","-44.55","12.15","1.00","0.85","-97.62","0.36","0.00","52.11","-1.80","NO PATTERN","2016-09-01"
"CELESTIAL","22.65","14646.00","63484.74","-2.79","-6.60","-5.63","0.67","38.96","23.44","23.33","23.85","23.76","24.01","24.00","24.65","24.24","24.87","24.32","24.00","24.36","25.70","23.81","25.07","22.95","24.01","-0.42","-0.31","-0.10","12.88","13.73","17.12","35.07","9.62","14.45","-160.89","25.30","0.70","1.32","-98.48","0.03","0.00","0.00","-1.35","NO PATTERN","2016-09-01"
"CENTENKA","257.70","108412.00","104299.94","0.16","7.76","16.63","22.19","34.43","258.27","255.14","236.45","242.42","229.35","236.11","224.25","229.47","223.30","224.83","217.52","216.60","195.04","205.86","266.53","192.16","229.35","10.96","6.57","4.39","31.87","32.97","11.34","70.75","64.85","75.06","10.44","238.12","8.55","9.96","-25.85","0.15","1.76","37.82","36.75","NO PATTERN","2016-09-01"
"CENTEXT","2.30","401898.00","55767.86","-4.17","-2.13","2.22","35.29","39.39","2.39","2.36","2.33","2.35","2.34","2.36","2.38","2.35","2.40","2.33","2.20","2.26","2.15","2.12","2.48","2.20","2.34","0.00","-0.01","0.01","13.44","15.77","14.21","46.11","52.38","69.37","-83.33","2.15","0.20","0.17","-55.56","0.19","0.00","46.09","0.05","Doji","2016-09-01"
"CENTRALBK","106.25","749976.00","1014971.82","-1.67","4.73","9.71","26.19","52.22","106.49","106.50","104.43","104.44","102.10","103.29","100.67","101.69","102.31","99.74","94.29","94.76","79.40","86.97","110.03","94.17","102.10","2.08","1.45","0.63","18.67","29.44","19.63","57.45","67.10","69.17","13.91","100.71","2.70","4.29","-31.94","0.24","47.12","73.84","9.40","NO PATTERN","2016-09-01"
"CENTUM","478.90","2472.00","9598.12","-1.23","-3.83","-10.43","-1.98","-29.21","483.95","485.91","498.63","497.04","507.87","503.69","519.82","511.66","519.78","517.31","528.28","529.42","563.36","576.06","542.42","473.31","507.87","-11.85","-8.87","-2.97","21.54","12.05","21.86","30.54","18.05","20.84","-122.99","525.12","15.05","19.20","-93.89","-0.08","0.00","7.09","-55.75","NO PATTERN","2016-09-01"
"CENTURYPLY","225.45","501644.00","496049.92","3.89","1.30","0.33","34.12","45.12","220.46","220.96","218.76","219.59","217.33","219.09","221.78","216.79","215.97","212.71","198.70","203.16","181.42","189.43","226.56","208.10","217.33","1.33","1.16","0.17","17.35","23.76","16.66","58.39","39.37","37.38","98.19","211.38","10.00","7.75","-7.93","0.32","100.00","33.33","0.75","NO PATTERN","2016-09-01"
"CENTURYTEX","731.75","1482205.00","921292.76","1.01","9.22","7.63","15.54","32.16","717.42","716.36","690.90","700.32","690.93","694.71","688.28","686.45","679.73","676.57","653.71","652.76","587.13","613.17","730.53","651.34","690.93","10.37","5.35","5.01","17.92","27.49","11.66","65.83","87.02","83.02","85.84","674.24","24.95","21.28","-12.15","0.19","100.00","100.00","51.85","NO PATTERN","2016-09-01"
"CENTURYTEX-1M","734.25","6919000.00","4573362.00","1.00","9.59","7.48","15.27","32.67","720.76","719.08","693.10","702.79","693.46","697.05","690.57","688.56","681.11","678.52","655.60","654.54","588.60","614.77","734.56","652.35","693.46","10.62","5.56","5.06","18.58","27.80","11.82","65.27","87.18","83.90","84.77","674.86","25.00","21.52","-11.90","0.19","100.00","100.00","51.10","","2016-09-01"
"CENTURYTEX-2M","736.95","27500.00","797346.00","0.79","9.14","7.11","16.34","7.33","724.57","722.84","697.42","706.90","697.58","701.19","694.99","692.43","684.52","682.01","657.87","657.54","591.34","617.60","738.07","657.09","697.58","10.66","5.81","4.85","18.56","33.06","13.69","64.79","88.52","86.71","91.83","675.88","14.30","19.16","-10.89","0.20","100.00","100.00","48.90","","2016-09-01"
"CENTURYTEX-3M","739.40","1100.00","","8.90","3.47","63.66","0.00","0.00","702.25","702.41","662.77","671.04","648.96","651.57","606.39","624.22","","","","","","","730.56","567.35","648.96","34.35","25.87","8.49","14.46","51.87","32.97","63.89","52.16","58.52","146.65","629.67","60.40","27.00","0.00","","100.00","35.89","287.60","","2016-09-01"
"CERA","2377.35","6604.00","8918.56","-1.21","0.23","0.11","15.55","28.02","2392.53","2389.91","2390.59","2390.40","2393.89","2389.92","2396.45","2375.74","2392.30","2342.54","2238.39","2251.60","2008.81","2114.49","2424.12","2363.66","2393.89","4.13","6.70","-2.57","11.04","14.53","12.83","47.78","59.53","65.10","-72.51","2454.17","51.60","56.53","-47.82","0.23","0.00","66.67","2.65","NO PATTERN","2016-09-01"
"CEREBRAINT","13.35","245756.00","829362.60","-1.11","-1.48","4.30","-4.30","17.11","13.48","13.48","13.76","13.63","13.85","13.66","13.57","13.72","13.66","13.88","14.21","14.45","17.29","15.73","14.80","12.90","13.85","-0.06","0.00","-0.06","17.64","15.22","20.86","42.66","28.47","29.37","-162.70","15.06","0.40","0.63","-91.89","-0.16","0.00","25.10","0.55","NO PATTERN","2016-09-01"
"CESC","661.05","687971.00","325238.00","-0.83","0.43","9.19","22.86","33.96","657.39","658.95","655.39","651.99","644.96","645.24","629.22","632.64","618.17","619.52","588.73","593.51","532.56","562.35","676.14","613.77","644.96","13.27","13.46","-0.19","38.31","31.85","7.88","64.81","58.24","50.23","106.19","649.83","25.00","14.54","-42.05","0.27","27.67","52.71","55.65","NO PATTERN","2016-09-01"
"CESC-1M","667.00","1876600.00","1063914.00","-0.63","1.46","9.45","22.98","35.16","662.09","663.47","658.25","655.33","647.49","648.21","631.59","635.33","620.54","622.06","591.27","595.80","534.17","564.27","679.74","615.25","647.49","13.87","13.62","0.25","36.87","31.56","8.56","67.76","65.70","58.96","108.91","653.62","25.40","14.75","-37.73","0.27","42.12","80.71","57.60","","2016-09-01"
"CESC-2M","672.00","2200.00","241362.00","0.53","2.38","7.58","19.19","0.00","663.36","664.86","659.61","656.69","647.35","649.50","633.18","636.11","621.62","621.78","585.89","594.21","542.50","561.35","683.60","611.10","647.35","14.09","13.88","0.21","14.51","60.69","38.18","69.39","48.02","44.63","68.72","640.35","6.50","14.54","-16.51","0.30","100.00","66.37","47.35","","2016-09-01"
"CGCL","186.05","14926.00","23502.46","2.14","0.43","8.26","40.95","33.46","183.86","183.58","176.72","178.94","175.66","174.95","166.36","167.62","154.82","161.44","145.87","153.78","150.64","151.09","190.86","160.46","175.66","7.88","7.83","0.06","30.24","26.47","11.95","63.16","45.72","50.01","109.44","164.71","7.95","9.71","-22.00","0.51","55.33","41.16","14.20","NO PATTERN","2016-09-01"
"CHAMBLFERT","64.65","312016.00","429625.18","-4.86","-5.14","1.89","-3.44","11.08","67.14","66.80","67.15","66.89","66.37","66.66","65.69","66.40","66.59","66.11","66.01","65.08","61.52","62.82","69.71","63.03","66.37","0.40","0.43","-0.03","21.65","18.29","24.73","40.68","25.11","28.68","-166.67","69.70","3.55","1.61","-95.28","0.03","0.00","25.58","1.20","NO PATTERN","2016-09-01"
"CHEMFALKAL","263.90","43561.00","126179.90","-1.05","-0.04","31.33","142.56","194.04","264.59","262.96","245.15","247.67","226.85","235.33","216.03","214.76","187.36","195.99","146.46","165.47","111.89","130.83","293.19","160.52","226.85","23.62","21.54","2.09","45.57","37.65","12.24","70.67","56.32","58.47","24.30","237.73","11.65","16.53","-21.15","1.51","0.00","25.69","62.95","NO PATTERN","2016-09-01"
"CHENNPETRO","295.75","1605609.00","1648634.88","0.42","7.23","3.07","51.28","35.76","288.74","289.43","279.26","281.45","277.59","276.10","268.52","265.11","246.26","254.43","226.12","237.72","207.42","221.37","301.02","254.16","277.59","10.89","10.49","0.40","37.23","32.81","11.17","65.66","73.72","69.22","110.08","261.97","11.00","12.79","-15.52","0.61","100.00","100.00","8.80","Doji","2016-09-01"
"CHOLAFIN","1166.10","70576.00","145169.84","0.57","5.60","1.15","13.58","94.06","1164.53","1156.32","1129.12","1136.33","1127.21","1122.22","1093.64","1093.40","1049.17","1061.72","991.41","993.28","810.35","856.42","1182.40","1072.02","1127.21","28.52","27.65","0.87","33.18","24.36","10.43","65.01","72.60","75.68","41.71","1090.54","12.50","36.99","-23.45","0.41","34.44","68.51","13.25","NO PATTERN","2016-09-01"
"CHROMATIC","3.65","407490.00","570428.72","-5.19","-2.67","0.00","23.73","23.73","3.60","3.67","3.72","3.72","3.80","3.76","3.88","3.81","3.95","3.81","3.68","3.78","3.56","3.64","4.14","3.46","3.80","-0.08","-0.06","-0.01","17.66","21.87","21.57","45.10","42.22","32.84","29.70","4.15","0.30","0.28","-66.67","0.06","62.50","68.70","0.00","NO PATTERN","2016-09-01"
"CIGNITITEC","424.90","22679.00","36754.78","-0.87","-2.37","-3.96","-4.30","18.32","432.30","429.70","429.95","432.65","435.42","435.62","445.59","439.83","446.73","441.91","447.25","441.80","440.25","438.06","453.47","417.38","435.42","-5.53","-5.59","0.06","17.27","15.18","25.50","37.89","32.11","48.06","-109.64","443.32","12.05","10.84","-83.35","-0.03","0.00","25.87","-17.50","NO PATTERN","2016-09-01"
"CIMMCO","78.70","222704.00","29240.36","7.88","5.71","11.63","15.65","9.61","74.32","75.02","72.55","73.25","71.34","72.60","71.66","72.13","72.04","71.98","71.43","72.20","74.86","73.71","77.48","65.21","71.34","1.07","0.38","0.69","19.22","31.14","18.69","68.42","65.68","57.85","166.67","66.70","8.85","3.52","-19.75","-0.01","100.00","40.73","8.20","NO PATTERN","2016-09-01"
"CINELINE","61.90","47690.00","146158.84","-1.82","-2.37","14.52","72.18","329.86","62.79","62.18","58.68","59.98","57.20","58.78","57.01","57.14","57.85","55.00","48.47","49.31","33.52","37.37","66.66","47.73","57.20","2.14","1.35","0.79","29.11","25.13","11.36","60.58","23.07","42.71","-126.87","55.10","1.85","3.61","-28.53","0.52","0.00","11.10","7.85","NO PATTERN","2016-09-01"
"CINEVISTA","7.50","49909.00","88627.48","-0.66","-20.63","38.89","97.37","78.57","7.93","7.78","7.32","7.44","6.87","7.07","6.25","6.50","5.78","6.05","4.94","5.44","4.73","4.90","9.40","4.34","6.87","0.70","0.66","0.04","35.41","29.34","16.74","57.90","11.58","26.64","-86.34","6.70","0.55","0.84","-55.00","0.97","0.00","0.00","2.10","NO PATTERN","2016-09-01"
